,tweet
81,"@jorge_altamira Por las dudas antes que contestes alguna pelotudez, no soy ni de derecha, ni globoludo, ni KK, ni milico, y soy una de las victimas que estuvieron en el conflicto de malvinas como colimba. Pero igual no soy tan ciego como para no reconocer toda la historia de como llegaron..."
82,"@peladodea24 Pero que pelado gorila, globoludo y descerebrado, además sos un negacionista como tu jefe Macri que habla del curro de los desaparecidos. Bobo"
83,"Si, re globoludo que vota a Larreta.
No te das cuenta que Larreta y Milei son Massa, pelotudo? https://t.co/mlLWwTSNZn https://t.co/WBYytxYwXN"
84,@ElPeladoDeLaTV NO VOTARE JAMAS A NINGUN GLOBOLUDO Y MENOS A UNA MONTONERA https://t.co/impxkOv2hp
85,"@BiciBandido @lucianoraci @manlop @LeoRicciardiOK Exacto, lo mismo lo que vi acá, algún globoludo de los que están con bronca con Larreta también, pero 95% los VLLC"
86,@jok_ase https://t.co/ipzT91YWQp ataca al responsable bro!! Así no quedas como un globoludo amarillo
87,"@luisrodriguezrm Falta Macri ahi, eh... globoludo!"
88,"@_petronilo @neryperry @LANACION Tenes que elegir entre los pasajeros del tren fantasma jajajajjaa

Aun asi, el candidato será Larreta porque es el que tiene la caja más grande, así que empeza a nombrarlo y a militarlo, globoludo, que lo vas a votar este año."
89,@ElLauchaOkey Así como vos pediste que el pajero de macri te de un puesto globoludo
90,@Ufologopedro1 Es un globoludo
91,@eacooo @DoctorKruz No falla siempre es algún globoludo. Anda a votar a Larreta jaajjajajajaja
92,"@mfpalmero_ros @JMilei Error, pero no puedo esperar que un globoludo sepa algo sobre liberalismo.

Como liberal defiendo tu libertad de expresión y como tal, una opinión es propiedad. Si mi opinión te ofende te jodes, tenes libertad de bloquearme.  

Liberalismo no es ser dulce con los empobrecedores"
93,@JMilei El fanático globoludo es igual a un kirchnerista
94,"@mfpalmero_ros @JMilei Y como lo vas a ver si estas cegado por el fanatismo, globoludo"
95,"@charlywp_ok no entendes globoludo, esta bien cualquiera evada impuestos, vos, yo, milei y todo tibiemos"
96,"@ElCara333 @mauriciomacri Por dios flaco, deja de ser tan globoludo, date cuenta..."
97,Échale agua si no te quedó claro GLOBOLUDO https://t.co/5aR3t6Xkfr
98,"@leoleitoARG @arilijalad Jajaja, anda a lavarte el orto, vos debes ser otro globoludo infectado de odio."
99,"CON ALGÚN
VUELTO
SE PODRÁ IR DE NUEVO
A PARÍS
CON LA TUYA
GLOBOLUDO https://t.co/Jq5ZOH9Zvr https://t.co/0DigieCbqq"
